Date,Open*,High,Low,Close**,Volume,Market Cap,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,rsi,macd,macd_signal,macd_diff,bb_bbm,bb_bbh,bb_bbl,Nasdaq_Change,S&P500_Change,BTC_Change,BTC_Volume,Tweets_Count,Tweets_Vader_Sentiment,News_Vader_Sentiment,Tron_Change,Gold_Price_binary,Oil_Price_binary,BTC_Volume_binary,Tweets_Count_binary,Tweets_Vader_Sentiment_binary,News_Vader_Sentiment_binary,Tron_Change_lag_1,Tron_Change_lag_2,Tron_Change_lag_3,Tron_Change_lag_4,Tron_Change_lag_5
2022-05-27,0.08467,0.08625,0.07968,0.08237,1876632595.0,7764264577.0,-4206037111.4611206,3358222457.0,-0.1672483279480455,599602.2339855697,6.634303397037578e-07,1.0670207200439258e-07,611834964.6172569,0.08226360995518399,61.76609318440802,1095.6398630885733,0.078953,0.0926276409093623,0.06527835909063769,34.63995265376189,0.6249392953953388,0.0,0.0,0.08218833333333334,0.08703933333333333,0.07733733333333334,11.804595137184906,0.5187246615818041,0.0,0.0,0.0524,0.09094,0.07167,48.81385127860878,0.7776336274001039,0.005290877207732541,2.1207512751594026,0.0037751497395474426,0.004083092022136084,-0.00030794228258864114,0.08204499999999999,0.07478923076923077,0.08078672728105912,0.07701157754151168,0.9655606227394242,0.9012423337002672,0.06431828903915704,0.8731640906329653,26.879775104555467,0.0027570000000000094,252.3870796604566,238.17143512195446,14.215644538502147,0.084825,0.06919,0.0770075,0.06919,52.78864820635158,21.07171495039717,24.452136188109865,12.85778681312667,58.40006815471144,0.06581000000000001,0.06633,76.0,20.0,56.0,0.0784070966033656,0.0891210778368,0.0,0.0,62.507635700047494,0.26650311907324387,0.12576390918123512,0.10709512982049112,28.49209069232287,48.08316907675165,37.536443148688065,30.56365403304181,-62.46355685131193,0.008860382352941162,0.4389708572125341,4.902054807944321,5.425985417590405,-0.5239306096460838,11.374522189721729,6.42939482525059,4.945127364471139,0.08048834470878612,2.1706772513023997,2.147453526413745,50.36509675063891,62.507635700047494,0.0037751497395474426,0.004083092022136084,-0.00030794228258864114,0.078953,0.0926276409093623,0.06527835909063769,1,1,1,0.34557073722254306,0.5384469972716742,-0.6671123575057263,-0.09932589183954518,0,1,1,0,0,0,1,0.0,1.0,1.0,0.0,1.0
2022-05-26,0.0806,0.08596,0.08024,0.08463,1379210475.0,8007114051.0,-3468207731.4786034,4737432932.0,-0.09837742155556106,959232.7253447736,5.5988553886238184e-08,1.0601618152112246e-07,649676602.0277216,0.08245846050319115,63.28332512879462,1125.7011243557843,0.080395,0.08921651347558941,0.07157348652441058,21.945428137544422,0.7400381755193678,0.0,0.0,0.08258566666666667,0.08759866666666667,0.07757266666666666,12.140121167111332,0.703903185052197,0.0,0.0,0.06127,0.09094,0.07610499999999999,36.905280179115614,0.7873272665992586,0.005333789486959286,2.1177805751161567,0.0038020948760206924,0.004026892592913006,-0.0002247977168923134,0.08228833333333334,0.0756923076923077,0.08137800000705003,0.07757590513102934,0.980919471153846,0.9212740384615383,0.05964543269230771,0.8586689520980186,26.807432658255593,0.0010350000000000081,255.5182951836822,245.93404404939741,9.584251134284784,0.084825,0.06919,0.0770075,0.06919,64.05903269019564,21.786290984198125,22.573599485252906,11.869986636481418,85.14817416737147,0.065105,0.065625,72.0,16.0,56.0,0.0784070966033656,0.088496413166592,0.0,0.0,65.95544789711343,0.5785551325327467,0.2816860838686635,0.14812650973557304,29.021403875899924,57.01291920572961,54.00874635568515,38.77551020408164,-45.99125364431485,0.008544647058823546,3.5736140007342945,4.901128603783322,5.321014054828989,-0.4198854510456673,11.838337374854374,7.5111833351713475,4.327154039683027,0.08073270424055842,2.7437173728299014,2.7067520728857097,54.490690032858694,65.95544789711343,0.0038020948760206924,0.004026892592913006,-0.0002247977168923134,0.080395,0.08921651347558941,0.07157348652441058,1,1,0,1.101017401425328,0.5547877841180722,-0.621577011072982,-0.12209524870912324,0,1,1,1,1,0,0,1.0,1.0,0.0,1.0,1.0
2022-05-25,0.07628,0.08265,0.07616,0.08061,1477540632.0,7628171007.0,-2919537019.1334577,3259892300.0,-0.000983227574521947,-26330.99836733588,-1.6230044359280922e-06,-6.789804807779119e-09,579492112.5956054,0.08227181444255825,55.34749891061851,1125.7011243557843,0.081236,0.08569178455493598,0.07678021544506403,10.96997526942729,0.42975423381876277,0.0,0.0,0.082304,0.08742699999999999,0.077181,12.4489696734059,0.3346671871950034,0.0,0.0,0.07437,0.09094,0.082655,20.397360776010622,0.37658418829209417,0.005647410538263356,2.469141924530515,0.0034591932607103276,0.00391335272647247,-0.0004541594657621424,0.08222,0.07642730769230768,0.08125984615981156,0.07780065289910124,0.9068392907402195,0.9521531100478469,-0.045313819307627345,0.8329925064457147,26.71941622415656,-0.0008660000000000057,248.37728984233598,250.69371859516195,-2.3164287528259706,0.08355,0.06919,0.07637,0.06919,32.02951634509782,21.080341660082258,20.109914545110723,15.831775069747236,-61.316476186488806,0.06470500000000001,0.065225,68.0,12.0,56.0,0.0784070966033656,0.08790922837659648,0.0,0.0,56.07701684535762,0.0,0.2816860838686635,0.22971202563952073,26.438622272452488,52.77323462577203,30.10825439783491,40.551147967402706,-69.8917456021651,0.007972205882352937,-1.0069998771951385,4.446226518428471,5.146056547548886,-0.6998300291204149,12.647211275966939,8.538388923330466,4.108822352636473,0.08073186668969112,-4.750088621056358,-4.866610238650493,47.15224534501643,56.07701684535762,0.0034591932607103276,0.00391335272647247,-0.0004541594657621424,0.081236,0.08569178455493598,0.07678021544506403,1,1,0,0.7664189639453065,0.49038254492692424,-0.4514571073541608,0.2779630411120774,1,0,1,1,0,1,1,1.0,0.0,1.0,1.0,0.0
2022-05-24,0.07813,0.08228,0.07597,0.07628,1295306336.0,7258172631.0,-4087570783.2919345,1964585964.0,-0.05709266636844911,-823808.917869145,-1.3640016657804863e-07,-7.992938396184735e-08,509914188.8283308,0.0819286960291909,48.9196965283457,1065.2336157531226,0.081229,0.08571536110896191,0.07674263889103808,11.04620544131263,-0.05156059441068112,0.0,1.0,0.08175600000000001,0.087115,0.076397,13.109741181075382,-0.010916215711887113,0.0,1.0,0.07495,0.09094,0.08294499999999999,19.685087838087373,0.08317698561600992,0.005713669484437021,3.611161565663899,0.002805704037766754,0.0036918229887313273,-0.0008861189509645731,0.08187916666666667,0.07701807692307693,0.08049371598137901,0.07768801194361226,0.8782502708559045,0.9825297941495122,-0.10427952329360779,0.7878127810212767,26.666359733633353,-8.899999999999186e-05,227.1654536090758,250.97651645473692,-23.811062845661127,0.08110999999999999,0.06919,0.07515,0.06919,16.01475817254891,20.36660961782289,18.490823609056424,14.799555401523246,-140.09449188602343,0.06307,0.06445000000000001,64.0,8.0,56.0,0.0784070966033656,0.08696929010646877,0.0,0.0,47.7766136341439,0.0,0.19285171084424887,0.2520746261938586,21.30898742343697,46.324828643410214,2.070808283233165,28.729269678917735,-97.92919171676684,0.007219323529411778,-5.088963543610796,3.6115019133237682,4.839145620703863,-1.2276437073800945,11.919882030549465,9.214687544774266,2.7051944857751984,0.08028238072635274,-5.371541992308648,-5.521193056329121,39.247900693683825,47.7766136341439,0.002805704037766754,0.0036918229887313273,-0.0008861189509645731,0.081229,0.08571536110896191,0.07674263889103808,0,0,0,0.5354884402657893,0.6839926952863157,-0.4661414553524341,-0.2480604229759492,1,1,0,0,1,0,0,0.0,1.0,1.0,0.0,1.0
2022-05-23,0.07407,0.0784,0.07369,0.07813,893396754.0,7473363176.0,-3296601682.6167727,2857982718.0,0.004080222040803731,-470009.93033069524,-1.6237802448966557e-06,-1.2015455566863792e-07,531581519.6476807,0.08167704832367217,48.188194677806074,1091.0684635394794,0.081338,0.0853910363926328,0.07728496360736718,9.965911118131283,0.10424732358298607,0.0,0.0,0.080877,0.085831,0.075923,12.25070168280228,0.22274929350020192,0.0,0.0,0.07369,0.09094,0.082315,21.20779955248468,0.25739130434782626,0.005613302535993318,4.149497430654199,0.0024093155692181817,0.0034353215048286982,-0.0010260059356105166,0.08162833333333333,0.07772038461538461,0.08013006736885916,0.07772075179964098,0.8750827924228375,1.0037091005431182,-0.12862630812028075,0.7353385507932836,26.452903577660063,0.0028820000000000096,208.54482074804483,247.57139046787552,-39.02656971983069,0.07997,0.06919,0.07458000000000001,0.06919,8.007379086274454,19.02134497258302,17.366844684428695,16.842448855443003,-201.04942179915432,0.06307,0.06445000000000001,60.0,4.0,56.0,0.0784070966033656,0.0858693610958219,0.0,0.0,51.10653242313112,0.14582323299037275,0.048607744330124214,0.17438184634767886,18.18212185997392,50.85252306408932,25.739130434782624,19.306064371950228,-74.26086956521738,0.005888882352941188,-3.7096376632980017,3.099964312529091,4.491309359068909,-1.391345046539818,8.603548781901782,9.09245979219977,-0.4889110102979881,0.080172978938506,2.425275301520724,2.3963325276434855,42.62504563709384,51.10653242313112,0.0024093155692181817,0.0034353215048286982,-0.0010260059356105166,0.081338,0.0853910363926328,0.07728496360736718,1,1,1,0.5935154837353814,0.6189676331458216,-0.22498230477294798,0.14678808400956583,0,1,0,1,1,0,0,1.0,1.0,0.0,1.0,0.0
2022-05-22,0.07135,0.07543,0.07061,0.07407,762864621.0,7166514509.0,-2964233279.2765245,2095118097.0,0.05632983915640294,-845327.1347491683,-1.9112827621874956e-06,-2.0192277394849195e-07,491939508.1122909,0.08139714301306072,48.67751722549412,1034.371446235367,0.0810945,0.08615460069069834,0.07603439930930166,12.479516343767688,-0.19410674108844195,0.0,1.0,0.07994633333333333,0.08492833333333333,0.07496433333333333,12.463360837895424,-0.08975645657701026,0.0,1.0,0.07061,0.09094,0.080775,25.069517661493673,0.17019183472700408,0.005803972282393986,5.296590477864439,0.0017474235717032799,0.003097741918203615,-0.001350318346500335,0.0807825,0.07829653846153846,0.0791977493121116,0.07745032574040832,0.8356598984771573,0.9942893401015228,-0.15862944162436554,0.6682794675837763,25.824441521513272,0.0023755000000000026,185.41573210592497,239.6486959900415,-54.232963884116515,0.07843,0.06919,0.07381,0.06919,4.003689543137227,18.359763757219497,15.723485988985143,19.124359720478232,-280.12445095168385,0.06307,0.06445000000000001,56.00000000000001,0.0,56.00000000000001,0.0784070966033656,0.08440783776432327,0.0,0.0,44.41350440724662,0.0,0.048607744330124214,0.09668906650149911,13.140172323548507,49.22301843649676,17.01918347270041,14.943040730238728,-82.9808165272996,0.0036676764705882298,-12.051769175967712,2.2561862135482187,4.044284729964771,-1.788098516416552,4.933790127915245,8.260725859342866,-3.3269357314276213,0.0795250679929992,-5.196467426084739,-5.33635139834554,35.213581599123756,44.41350440724662,0.0017474235717032799,0.003097741918203615,-0.001350318346500335,0.0810945,0.08615460069069834,0.07603439930930166,0,0,0,0.262734030416793,0.38230796157729885,0.4032431121685079,0.2955974128962693,1,0,0,1,1,1,1,1.0,0.0,1.0,0.0,1.0
2022-05-21,0.07361,0.07491,0.07028,0.07135,1027930564.0,6931434157.0,-3517051228.3823566,1067187533.0,0.02708895502451602,-1123990.5632250016,-1.9142829962588912e-07,-4.110188627829493e-07,454191821.67945707,0.08076320727665795,43.40204912849982,1034.371446235367,0.080613,0.08722100151331745,0.07400499848668256,16.394381832502066,-0.2008926966293671,0.0,1.0,0.078904,0.083956,0.073852,12.805434451992296,-0.24762470308788637,0.0,1.0,0.07028,0.09094,0.08060999999999999,25.628620693932735,0.051790900290416345,0.005686575054154588,6.74993376715463,0.000991953504457091,0.0026765842354543106,-0.0016846307309972197,0.0797725,0.07862038461538462,0.07799040326409443,0.07699844975963734,0.7886544893233853,1.0657319269359402,-0.2770774376125549,0.5862992314798006,25.197169553744637,0.003576999999999997,156.49306381161517,227.7863501218559,-71.29328631024072,0.078265,0.07167,0.07496749999999999,0.06919,2.0018447715686136,17.82710663342211,14.795203368107124,18.41608538795045,-236.71055410828677,0.058162500000000006,0.059550000000000006,52.0,0.0,52.0,0.0784070966033656,0.08247614047731801,0.0,0.0,40.57927523052544,0.0,0.048607744330124214,0.048607744330124214,7.648199191065015,48.45933909333938,5.179090029041634,15.979134645508218,-94.82090997095837,0.0012922647058823539,-14.520186893494675,1.2882772413647656,3.49308323224477,-2.204805990880004,3.8201823450260215,7.372617156479498,-3.5524348114534763,0.07852291261022486,-3.672201971108413,-3.741324810235236,30.24826579043445,40.57927523052544,0.000991953504457091,0.0026765842354543106,-0.0016846307309972197,0.080613,0.08722100151331745,0.07400499848668256,0,0,1,-0.12876099106604078,0.18655660466562074,-0.2736573989641341,-0.5930827117353743,1,0,0,0,0,1,0,0.0,1.0,0.0,1.0,0.0
2022-05-20,0.07098,0.07455,0.07024,0.07361,1024380447.0,7165600973.0,-2939500303.507651,2091567980.0,0.06683622408186832,-632691.9384471446,-8.414842381309103e-08,-4.173072054932055e-07,486638910.8205922,0.0800912780739154,42.95670280132293,1067.1349987019673,0.08026150000000001,0.08754021767552539,0.07298278232447464,18.13750721211384,0.043085726324732385,0.0,0.0,0.07813266666666666,0.08328666666666666,0.07297866666666666,13.192945332298056,0.061246927952399215,0.0,0.0,0.07024,0.09094,0.08059,25.790696660291662,0.16280193236714968,0.00554891754873913,7.594260083655891,0.0005690415884726657,0.0022550757060579817,-0.001686034117585316,0.07889083333333334,0.07930576923076924,0.07731649506961835,0.07674745348114569,0.7823741007194243,1.0644912641315516,-0.28211716341212734,0.5030327380632406,24.53627302020133,0.0029984999999999873,135.85285757462108,214.0416623496501,-78.18880477502901,0.078245,0.07610499999999999,0.077175,0.06919,1.0009223857843068,17.34300465891543,13.968477697683635,17.438891132755696,-172.38283843806659,0.058162500000000006,0.059550000000000006,48.0,0.0,48.0,0.0784070966033656,0.08052475800094712,0.0,0.0,44.84025519627473,0.14709297574817415,0.04903099191605801,0.04874882685876881,4.571728852554231,51.26567574995084,16.280193236714968,12.826155579485667,-83.71980676328504,-0.00034591176470587237,-12.566813160707929,0.7414468658721822,2.9427559589702525,-2.2013090930980703,2.8743716169282547,6.47296804856925,-3.598596431640995,0.07825556597320701,3.167484232655915,3.118354214776886,34.37385907265424,44.84025519627473,0.0005690415884726657,0.0022550757060579817,-0.001686034117585316,0.08026150000000001,0.08754021767552539,0.07298278232447464,0,0,1,0.25056221293219416,0.6088250757928849,-0.6616448163690036,-0.3966179809444921,0,1,1,0,0,1,0,1.0,0.0,1.0,0.0,0.0
2022-05-19,0.07228,0.07273,0.06955,0.07097,882600967.0,6924293697.0,-3033866444.6334352,1208967013.0,0.041320081284736104,-875174.0262232654,-4.5217489547572634e-07,-5.629119044455947e-07,454984698.7178889,0.07897119070996202,33.8259289238688,1028.8625303339034,0.0797095,0.08798088797300703,0.07143811202699298,20.753832286006126,-0.028297066255422543,0.0,1.0,0.07714533333333333,0.08229133333333334,0.07199933333333333,13.3410532501426,-0.10001295504598966,0.0,1.0,0.06955,0.09094,0.080245,26.834944391822795,0.066386161757831,0.005400025793865217,8.730705091980097,2.061724873021753e-05,0.001808184014592429,-0.0017875667658622115,0.07786666666666667,0.07958192307692308,0.076340111212754,0.07631949396402378,0.7362592288761279,1.1579163248564397,-0.42165709598031176,0.41480695054783534,24.126344848684184,0.0008004999999999957,112.45418945082382,198.02319799850895,-85.56900854768513,0.0779,0.080245,0.07907249999999999,0.06919,0.5004611928921534,17.082569299568966,13.219140733011702,17.415082621081392,-169.94111278354302,0.061975,0.061975,44.0,100.0,-56.0,0.0784070966033656,0.07867350156077664,0.0,0.0,41.12994791852964,0.019009731327741537,0.05536756902530519,0.051002101757162466,0.772902562341339,48.5671961076131,8.50299401197608,9.987425759244223,-91.49700598802391,-0.002159088235294135,-14.760989670910396,0.027014393910861474,2.359607645958375,-2.332593252047513,1.0471588580357607,5.387806210462552,-4.340647352426791,0.0776088871282851,-3.5864692297242096,-3.6523633533722677,29.554581964220517,41.12994791852964,2.061724873021753e-05,0.001808184014592429,-0.0017875667658622115,0.0797095,0.08798088797300703,0.07143811202699298,1,1,0,0.6714675247746742,0.8051399081130595,-0.7263559306852954,0.2019181071796287,1,1,1,0,0,1,1,0.0,1.0,0.0,0.0,0.0
2022-05-18,0.06911,0.07359,0.06904,0.07229,952468477.0,7059633362.0,-2625665668.7762966,2161435490.0,0.08566546678890696,-570540.8239570864,8.359856722061436e-08,-4.04000201237705e-07,472700048.7198614,0.07829019467116465,39.77317031444082,1028.8625303339034,0.0792385,0.08805540937914218,0.07042159062085783,22.254104707035527,0.10595602715176977,0.0,0.0,0.07621733333333333,0.08134633333333333,0.07108833333333334,13.458880744537538,0.11714434262689195,0.0,0.0,0.06904,0.09094,0.07999,27.638079973750116,0.14840182648401784,0.0053150232144786955,9.560934978517185,-0.00030399574962904075,0.0013857480617481353,-0.001689743811377176,0.07718166666666666,0.07942307692307692,0.0757170171800226,0.07602101292965165,0.7639097744360902,1.053861927546138,-0.28995215311004785,0.3298390653715686,23.88065638156984,0.0020114999999999994,91.60436563548737,180.15845199573457,-88.5540863602472,0.0775,0.07999,0.07874500000000001,0.06919,0.2502305964460767,16.52878434100671,13.564643110660787,16.35612507958924,-131.75938569058422,0.06295,0.06295,40.0,100.0,-60.0,0.0784070966033656,0.07684880124862131,0.0,0.0,43.6410224097407,0.11589650081668387,0.09399973596419982,0.06613276563518768,-1.4795930389440608,49.34874487132148,18.884369552585653,14.555852267092229,-81.11563044741433,-0.0034165588235294114,-10.20991181219725,-0.3998838451552237,1.8077093477356552,-2.207593192890879,0.1023834671978001,4.330721661809602,-4.228338194611802,0.0772794895869244,1.8599408200647982,1.8428554475314218,31.96422051843737,43.6410224097407,-0.00030399574962904075,0.0013857480617481353,-0.001689743811377176,0.0792385,0.08805540937914218,0.07042159062085783,0,0,1,1.0508337641741718,0.8674039407519207,-0.8321322023553117,-0.42725788086966626,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1.0
2022-05-17,0.07236,0.07237,0.06752,0.06909,855280675.0,6754785478.0,-2927218236.6628947,1306154815.0,0.061422219567064715,-880020.4433917878,-7.768794729285827e-07,-4.7020249376719253e-07,434840065.8729946,0.07755659775513586,40.343543857566445,983.3187470019282,0.0786215,0.08841195509667477,0.06883104490332523,24.905286967749966,0.013224875356546097,0.0,0.0,0.07490666666666666,0.07986366666666667,0.06994966666666666,13.235137059451771,-0.08671239324860408,0.0,1.0,0.06752,0.09094,0.07923,29.788289462805974,0.06703672075149454,0.005268520893030827,10.742554937375898,-0.0008101284890885269,0.0009465727515808029,-0.0017567012406693298,0.07616833333333332,0.07915923076923076,0.07469747607540374,0.07550760456449226,0.7374105575806668,1.070338868637775,-0.3329283110571083,0.2418494428766319,23.817037694300105,0.0019985000000000003,66.21100689570581,159.1243088526261,-92.91330195692028,0.075085,0.07923,0.07715749999999999,0.06919,0.12511529822303835,16.4558099096848,12.679582548664428,17.3338005802615,-138.66136204072083,0.06383,0.06383,36.0,100.0,-64.0,0.0784070966033656,0.07528704099889705,0.0,0.0,39.26815414767922,0.0,0.044968744048141766,0.06477868301254892,-4.839936791264794,52.03440208196198,8.38227442605447,11.92321266353873,-91.61772557394553,-0.00430170588235293,-14.966153846153851,-1.0729097999613841,1.2315855181962474,-2.3044953181576315,-1.4035036019203453,3.1838766090636126,-4.587380210983958,0.0763130202512611,-4.426615022824731,-4.527580451150248,26.122672508214674,39.26815414767922,-0.0008101284890885269,0.0009465727515808029,-0.0017567012406693298,0.0786215,0.08841195509667477,0.06883104490332523,1,1,0,0.7481036801489455,0.8787297964627001,-0.6319538944308278,-0.34741844043068715,1,1,0,1,0,1,1,0.0,0.0,0.0,1.0,0.0
2022-05-16,0.07249,0.07249,0.06809,0.07236,870741567.0,7089172174.0,-2107929580.4401693,2176896382.0,0.07747517704840885,-347542.53375153313,1.7433416039043788e-07,-4.0218438413919704e-07,476051889.92987686,0.07705032653782468,45.40361149921524,983.3187470019282,0.07822100000000001,0.08834232580248284,0.06809967419751718,25.878794192052844,0.21046283291452414,0.0,0.0,0.07364366666666666,0.07846866666666666,0.06881866666666667,13.103638692623479,0.36697754749568184,0.0,0.0,0.06752,0.09094,0.07923,29.94080873422737,0.2066609735269,0.0051816688037277445,11.35917938835584,-0.0009365842993307172,0.0005699413413984989,-0.001506525640729216,0.07547999999999999,0.07890615384615383,0.07433786437149546,0.07527444867082618,0.779427645788337,1.0554805615550755,-0.2760529157667385,0.1636116789637517,23.883395783170343,0.004148999999999986,42.55260380221836,136.254899292613,-93.70229549039465,0.0749,0.07923,0.077065,0.06919,0.06255764911151918,16.340531243189584,12.083171406321489,16.295039529736577,-102.3683807774718,0.06448,0.06448,32.0,96.0,-64.0,0.0784070966033656,0.07373363279911764,0.0,0.0,45.29988775457345,0.22601518398702772,0.11397056160123716,0.0843130138711929,-5.696545342020578,52.72871856413228,25.84089695675386,17.702513645131322,-74.15910304324615,-0.005076676470588237,-10.245596626147362,-1.2442260499660165,0.7364232045637946,-1.980649254529811,-2.4782369438196854,2.0514538984869533,-4.529690842306639,0.07592442200713376,4.732957012592265,4.624365802639074,32.092004381161,45.29988775457345,-0.0009365842993307172,0.0005699413413984989,-0.001506525640729216,0.07822100000000001,0.08834232580248284,0.06809967419751718,0,0,1,0.4107047546602291,1.1543819662991794,-0.9823665260757591,-0.3578714010388186,0,1,1,0,1,0,1,0.0,0.0,1.0,0.0,0.0
2022-05-15,0.07421,0.07593,0.07104,0.0725,1027296113.0,7117850153.0,-2521789159.7060213,3204192495.0,0.08810456211763,-277347.6780984568,1.5208419269079812e-06,-3.012201030410329e-07,478039472.2380581,0.07657535059505231,45.52204018316065,983.3187470019282,0.07778900000000001,0.08811065664997653,0.0674673433500235,26.53757382143109,0.24379112872292405,0.0,0.0,0.07297866666666666,0.07764366666666667,0.06831366666666668,12.784558044359983,0.44869596284387175,0.0,0.0,0.06752,0.09094,0.07923,30.107084549229317,0.21263877028181039,0.005152501923354969,11.950587621438899,-0.0010138179478186848,0.00025318948355506217,-0.001267007431373747,0.0746575,0.07858,0.07405511600665,0.07506893395446869,0.8190463611147801,1.0125478800686831,-0.193501518953903,0.0952358015810817,24.025581512607353,0.006840999999999986,26.322851039497497,113.93905456265988,-87.61620352316238,0.07296,0.07923,0.076095,0.06919,0.03127882455575959,15.351522421777634,15.98244528945077,15.204515328849814,-63.393786899999476,0.06459,0.06459,28.000000000000004,92.0,-64.0,0.06752,0.07373363279911764,1.0,0.0,45.549229312658134,0.2353582653959463,0.15379114979432462,0.10424348514790117,-6.288288028320825,51.18310299630052,26.588360918312862,20.270510767040392,-73.41163908168713,-0.005232352941176466,-11.982517907004981,-1.3505159783321186,0.31903536798461196,-1.6695513463167306,-2.0564914568411403,1.2298648274213346,-3.286356284262475,0.0757037177826112,0.1934770591486945,0.19329013335349643,32.34757210660823,45.549229312658134,-0.0010138179478186848,0.00025318948355506217,-0.001267007431373747,0.07778900000000001,0.08811065664997653,0.0674673433500235,1,1,0,0.44522359009045576,0.3269183289220946,-0.546199174578857,-1.2984458576081055,0,0,0,1,0,1,0,0.0,1.0,0.0,0.0,1.0
2022-05-14,0.06738,0.07629,0.06675,0.07421,1476857085.0,7285616991.0,-1688928455.5865245,4681049580.0,0.1039423204320778,123048.50667989481,-1.2693239034703212e-06,-3.978735040567766e-07,512872929.00150645,0.07578418141513173,45.959928285668056,983.3187470019282,0.0772885,0.08727974071374543,0.06729725928625456,25.854404507127025,0.3459400544836861,0.0,0.0,0.07240266666666666,0.07739066666666666,0.06741466666666666,13.778498029538508,0.6811681368618018,0.0,0.0,0.06675,0.09094,0.078845,31.298317343459882,0.3083918974782967,0.005591251731019471,12.342596870508324,-0.0009263649037814098,1.7278606087767776e-05,-0.0009436435098691776,0.07378916666666667,0.07833269230769233,0.07407894431331923,0.07500530921710064,0.7824413262138333,1.0196200173848258,-0.23717869117099244,0.040529772163283975,24.333359576602952,0.003321500000000005,16.738949302259066,92.62729106868368,-75.88834176642462,0.07152,0.078845,0.0751825,0.06919,0.015639412277879794,15.310884410994449,14.012239303813208,18.873621339787217,-66.46709432169152,0.064965,0.064965,24.0,100.0,-76.0,0.06752,0.07593,0.0,1.0,48.62939373862156,0.35077515460483155,0.2707162013292685,0.1794926375749434,-5.839877822687974,58.5499633126142,38.25641025641025,30.228556043825648,-61.74358974358975,-0.005439294117647084,-12.312418764031666,-1.2350657752774197,0.008215139332205634,-1.2432809146096253,1.7462334416886989,1.3331385502748077,0.4130948914138912,0.07568280910580862,2.3586206896551776,2.3312350121412972,35.46914932457099,48.62939373862156,-0.0009263649037814098,1.7278606087767776e-05,-0.0009436435098691776,0.0772885,0.08727974071374543,0.06729725928625456,1,1,1,0.15839441854503478,0.8371453113156596,-0.9883820789471617,-0.7417691138053262,0,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0
2022-05-13,0.07447,0.0789,0.06612,0.0674,2368941622.0,6617955336.0,-3583340300.409684,2312107958.0,0.07302432729847862,-2199171.629391518,5.340866099232213e-07,-4.071123418982436e-07,295483191.1518905,0.0742563948622129,32.65175022424248,983.3187470019282,0.076485,0.08693281029689973,0.06603718970310027,27.319893565796505,0.06521990054241948,0.0,0.0,0.07180933333333332,0.07760433333333333,0.06601433333333333,16.139963235976758,0.11955708944492438,0.0,0.0,0.06612,0.08625,0.076185,26.318886056089426,0.06358668653750639,0.006310126557917524,13.475978762904425,-0.0013905385598344672,-0.0002642848270966792,-0.001126253732737788,0.07268833333333333,0.07777076923076923,0.07305141441896242,0.07444195297879688,0.7795711321189762,1.020636384597648,-0.24106525247867183,-0.02028339776059275,24.82730216866402,-0.00020499999999999685,-2.4653325328107156,71.75161721993527,-74.21694975274599,0.07250999999999999,0.07852999999999999,0.07551999999999999,0.06919,0.007819706138939897,14.457716752860977,14.980130243638317,16.023892191523274,-81.41013858765572,0.06522,0.06522,20.0,100.0,-80.0,0.06675,0.07593,1.0,0.0,39.134935705385836,0.0,0.19537780666692592,0.206628385930173,-8.653784290604504,47.06935514243856,6.451612903225825,23.76546135931631,-93.54838709677418,-0.005701029411764716,-16.38754496960675,-1.8679501332139026,-0.367017915177016,-1.5009322180368865,10.431488229000196,3.1528084860198855,7.2786797429803105,0.0749658900507541,-9.176660827381756,-9.625389406378071,23.037604965315815,39.134935705385836,-0.0013905385598344672,-0.0002642848270966792,-0.001126253732737788,0.076485,0.08693281029689973,0.06603718970310027,1,1,1,0.7277041158016876,1.8056468434394142,-1.3458949728513903,-0.11384100928296097,1,0,1,1,0,1,1,0.0,0.0,1.0,0.0,1.0
