Date,Open*,High,Low,Close**,Volume,Market Cap,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,rsi,macd,macd_signal,macd_diff,bb_bbm,bb_bbh,bb_bbl,Nasdaq_Change_bin_0day,S&P500_Change_Bin_0day,BTC_Change_Bin_0day,BTC_Volume,Tweets_Count,Tweets_Vader_Sentiment,News_Vader_Sentiment,Binance_change,Gold_Price_binary,Oil_Price_binary,BTC_Volume_binary,Tweets_Count_binary,Tweets_Vader_Sentiment_binary,News_Vader_Sentiment_binary,Binance_change_lag_1,Binance_change_lag_2,Binance_change_lag_3,Binance_change_lag_4,Binance_change_lag_5
2021-07-10,310.01,319.44,301.83,316.48,1358583891.0,48559137600.0,55656972590.453255,-22883217342.0,0.012817587492074475,1421655186.9870825,-6.843949837470882,1.0763871364228568,1171255521.745701,302.20870310803474,51.16752952260352,1696.6594209366945,303.834,330.426865509391,277.241134490609,17.50486483368616,0.7377705402889773,0.0,0.0,311.1823333333333,327.7683333333333,294.59633333333335,10.659988195559507,0.6597029623377153,0.0,0.0,255.85,334.28,295.065,25.813437600795165,0.7730460283054958,20.578801498844495,9.07703653716218,-9.197027667780674,-15.704879190381696,6.5078515226010225,304.60083333333336,309.1238461538461,311.03963042919105,320.2366580969717,0.905489350912779,0.7832150101419879,0.12227434077079113,-0.7237037530431433,23.863952713770598,-39.05400000000003,-116.6257401258997,-186.14166960164502,69.51592947574532,312.47,301.635,307.0525,387.305,99.90234375000284,26.561465617331116,16.62351214437912,21.12886419911504,58.543623952976446,391.85749999999996,419.4,8.0,56.00000000000001,-48.00000000000001,285.23022749519623,306.0298514535864,0.0,0.0,47.51530674330469,0.9206155847492852,0.9452280374885887,0.9626511525935042,-15.892600694097606,54.972254085404145,77.30460283054958,79.51889158060267,-22.695397169450413,-2.461470588235329,8.187194475780277,-2.871947178825385,-4.813723947578036,1.9417767687526508,-8.353675209593698,-6.4251859617611,-1.928489247832598,298.0970630954029,0.10754728917570233,0.10748949850984957,14.133217930686293,47.51530674330469,-9.197027667780674,-15.704879190381696,6.5078515226010225,303.834,330.426865509391,277.241134490609,1,1,1,0.4780418311987992,-0.0025981075549385193,1.686685765924184,0.24296097212339227,0,0,0,0,0,1,1,1.0,0.0,1.0,1.0,0.0
2021-07-09,327.96,327.96,305.08,310.43,1883785090.0,47629732460.0,54654153429.78018,-24767002432.0,-0.018959233871950445,-409566953.22536063,7.147779261805272,1.499265087102776,1135244084.0734942,303.87776834795727,58.89273980193253,1696.6594209366945,303.68399999999997,330.0918642832122,277.27613571678773,17.391673109687858,0.6277271029503234,0.0,0.0,312.246,330.206,294.28599999999994,11.503750248201762,0.4494432071269496,0.0,0.0,255.85,334.28,295.065,25.826187747790463,0.6959071783756219,20.808921348960045,8.512838933689016,-8.56439784628509,-14.276782921562376,5.712385075277286,308.405,308.65,310.9458411323924,319.5102389786775,0.9029524246596297,0.7594309316200092,0.14352149303962047,-0.660440387581243,24.059584354130653,-23.663999999999987,-103.83776348446365,-171.19943225609802,67.36166877163437,312.47,301.635,307.0525,387.305,99.95117187500142,24.928649046221164,18.158929755501564,19.555116425251114,70.52096149012438,390.86749999999995,418.40999999999997,4.0,52.0,-48.0,289.15420929558053,306.0298514535864,0.0,0.0,44.73860654544718,0.8302995874043704,0.8886612332900454,0.935192926672487,-15.081665568750275,50.30775158501824,69.59071783756218,74.58880530409284,-30.409282162437805,0.6219117647058852,17.240728151673103,-2.6804768052696537,-4.38707451911636,1.706597713846706,-5.653443797288648,-6.27083752886661,0.6173937315779625,298.424394554007,-1.911653185035389,-1.9301615311008824,11.951386634930937,44.73860654544718,-8.56439784628509,-14.276782921562376,5.712385075277286,303.68399999999997,330.0918642832122,277.27613571678773,1,1,0,0.7577691475164853,0.35748524207298976,1.121973882147376,0.17524658451037592,1,1,1,0,0,0,1,0.0,1.0,1.0,0.0,1.0
2021-07-08,320.19,339.17,318.53,327.52,2067233169.0,50252717805.0,54387736751.992386,-22699769263.0,-0.056568718140291505,4695944734.1225395,12.310715782637523,4.167745902549323,1249050787.221418,307.93695558145794,67.85246408047988,1696.6594209366945,304.38,332.47632004374515,276.28367995625484,18.461344400910146,0.9117977009795531,0.0,0.0,315.006,333.916,296.096,12.006120518339332,0.8308831306187199,0.0,0.0,255.85,339.17,297.51,27.37367763979237,0.8601776284205469,21.60202921406404,7.852738444548486,-6.607842882477598,-12.74299491374542,6.135152031267822,312.3633333333333,308.51230769230773,313.49571172740895,320.10355460988654,1.0004087664685721,0.6932679306983618,0.30714083577021034,-0.5920482129226249,24.246109348960506,-1.8999999999999773,-85.16815837147067,-155.04237788696207,69.8742195154914,314.915,301.635,308.275,387.305,99.97558593750071,23.582636223507585,20.067044723356208,17.76515599857132,144.35802808023573,382.65,418.40999999999997,0.0,48.0,-48.0,292.7642725519341,306.0298514535864,0.0,0.0,53.07977531534232,1.0,0.9169717240512187,0.9169536649432843,-11.817340455223766,47.73163590608692,86.0177628420547,77.63769450338883,-13.982237157945308,3.040058823529364,16.963074066138134,-2.06428288199756,-3.9225161916926004,1.8582333096950405,-2.606124375072203,-5.537894898107729,2.931770523035526,301.39807941075685,5.505266887865212,5.359068878964024,18.114609253849736,53.07977531534232,-6.607842882477598,-12.74299491374542,6.135152031267822,304.38,332.47632004374515,276.28367995625484,1,0,0,1.0559715003198373,0.6778176581435672,2.471407101529836,0.018945812537409745,0,0,1,1,0,0,0,1.0,1.0,0.0,1.0,1.0
2021-07-07,302.2,321.52,302.2,320.93,2203265498.0,49241956385.0,56456434274.441666,-24903034761.0,0.0654550752675977,1950878396.1307566,-14.898195442081944,4.229251441036587,1204719083.4115133,311.87305327278426,65.84682264574428,1696.6594209366945,305.2025,334.2107001337648,276.19429986623516,19.00914975058516,0.7710871396273496,0.0,0.0,315.5636666666666,334.29866666666663,296.82866666666666,11.873990562918621,0.64321679565875,0.0,0.0,255.85,339.17,297.51,27.29990743850395,0.7810849735957752,21.973826292657634,5.620626263572797,-5.525324402201363,-11.299460811436608,5.774136409235245,313.9008333333333,308.02961538461534,314.63944838473066,320.164772786932,0.9755437440897381,0.6994815273747025,0.2760622167150356,-0.5257003288184908,24.38967580474348,-4.702499999999986,-67.85240155849746,-138.35642241228004,70.50402085378258,314.915,297.51,306.2125,387.305,99.98779296875036,22.44072440711712,18.46357610298614,21.499088469790248,59.663953714945315,378.65749999999997,418.40999999999997,96.0,44.0,52.0,297.4048452967407,306.0298514535864,0.0,0.0,49.948945669461615,0.8715483902660445,0.9006159925568052,0.9020829832993565,-9.973400305729676,53.118432491926264,69.32391523713422,74.97746530558369,-30.676084762865788,2.4634999999999536,6.099576831526047,-1.7257752481964772,-3.483168002993376,1.7573927547968986,0.3684552686629694,-4.35662486475359,4.725080133416559,302.37553649216005,-2.012090864680016,-2.032609109918937,15.738035991200539,49.948945669461615,-5.525324402201363,-11.299460811436608,5.774136409235245,305.2025,334.2107001337648,276.19429986623516,0,1,0,0.7639002424865298,0.6805395480305185,3.044048423127999,0.64852529314652,1,1,0,1,1,1,1,1.0,0.0,1.0,1.0,0.0
2021-07-06,307.68,307.68,293.52,302.38,1504869977.0,46394729480.0,56834777291.25805,-26407904738.0,0.04734550509925867,-2315723956.65221,-10.595041594081863,0.9429213464975758,1117736445.2245255,312.78132196463355,59.451217638634866,1598.591205879281,305.1995,334.2088546808707,276.19014531912933,19.01009318879662,0.451403607025784,0.0,0.0,314.3233333333334,332.2513333333333,296.39533333333327,11.407361846082074,0.16690837423769292,0.0,0.0,255.85,339.17,297.51,27.300175786657586,0.5584493518963033,22.517443663391873,4.171694942806362,-6.094002807657887,-10.258369210680865,4.164366403022978,314.05749999999995,306.8307692307692,312.75337940246436,318.84738221012225,0.8699793241365287,0.8101210046435956,0.059858319492933076,-0.47354433978233607,24.470286441728437,-2.2094999999999914,-55.91851059090507,-121.6968947169804,65.77838412607532,316.345,297.51,306.9275,382.59499999999997,99.99389648437517,21.83410606219744,16.890169156084983,22.36558880482343,-22.977063159270802,376.1175,418.225,92.0,40.0,52.0,297.4048452967407,339.17,0.0,1.0,42.372616624654576,0.22146890173214281,0.6976724306660627,0.8384200490913623,-10.725164410394095,53.05829598282524,24.159967017109818,59.83388169876624,-75.84003298289018,0.8091764705882838,0.6256239600665542,-1.9112601036322463,-3.16878642312115,1.2575263194889037,-0.6273297915112244,-3.6107658501051167,2.9834360585938926,302.37566387539596,-5.78007665222946,-5.95385262617345,9.048288795124225,42.372616624654576,-6.094002807657887,-10.258369210680865,4.164366403022978,305.1995,334.2088546808707,276.19014531912933,1,0,0,0.5369809650506568,0.43789440581667516,1.8352758992705405,0.20582425544223637,1,1,0,0,1,0,1,0.0,1.0,1.0,0.0,0.0
2021-07-05,298.11,314.71,292.79,307.73,1387395766.0,47216226924.0,57338594366.86754,-25020508972.0,0.06245482174957668,-924539484.5447472,4.976806308056731,0.6340103819212742,1142283595.658086,312.8041526704227,59.6931220952779,1626.8750307071605,305.4825,334.47464091785145,276.4903590821486,18.981212290623148,0.5387605042064372,0.0,0.0,314.388,332.25199999999995,296.524,11.36430143644158,0.31364755933721544,0.0,0.0,255.85,339.17,297.51,27.27488481336902,0.6226596255400866,22.45769929705268,3.7166102177759344,-6.043320614694608,-9.415359491483613,3.3720388767890057,314.45250000000004,306.24692307692305,311.98055180208524,318.02387241677985,0.8631279094004032,0.8686166886681029,-0.0054887792676997504,-0.4291404821197083,24.63691234902854,9.757499999999993,-45.29547233128861,-105.3359289071877,60.040456575899086,315.98,297.51,306.745,382.59499999999997,99.99694824218759,20.81040966734714,17.928137067982057,20.836390105359133,-0.4802912339203058,370.7775,412.885,88.0,36.0,52.0,297.4048452967407,338.257,0.0,0.0,44.965380814273146,0.4099920767784689,0.5010031229255523,0.6997638487161401,-10.531776151180472,53.38269230955547,35.18862090290661,42.89083438571688,-64.8113790970934,0.797470588235285,1.5644080662728173,-1.9002726332363673,-2.915083665144194,1.0148110319078267,-1.9838072450505058,-3.285374129094195,1.3015668840436891,302.4084454130324,1.7692969111713808,1.7538270585923499,10.9776768004616,44.965380814273146,-6.043320614694608,-9.415359491483613,3.3720388767890057,305.4825,334.47464091785145,276.4903590821486,1,1,1,0.6207992811389452,0.3482421576652177,2.336756873894918,-0.3830029146220314,0,1,1,1,1,1,1,1.0,1.0,0.0,0.0,1.0
2021-07-04,287.22,302.61,283.43,298.24,1113777297.0,45759384867.0,57944842280.35451,-26134286269.0,0.03498261205223507,-2302426207.9712133,-18.47778730580463,-0.4664522111691684,1107936126.9402814,312.60164263129593,60.22634289705089,1576.704283489109,305.4305,334.4706442661801,276.3903557338199,19.015877108658177,0.3761972403771083,0.0,0.0,312.77733333333333,331.2783333333333,294.27633333333335,11.830141144072659,0.10712033583770227,0.0,0.0,255.85,339.17,297.51,27.279528403352,0.508761401824292,22.641929367347412,4.0101915805749835,-6.691779630296708,-8.870643519246233,2.1788638889495253,313.0358333333333,305.53499999999997,309.8666207556106,316.5584003859073,0.8362235067437385,0.8889774765796296,-0.05275396983589109,-0.3967642502732103,24.83666263518963,3.97950000000003,-40.075716569918704,-90.06405209123963,49.98833552132093,311.3,297.51,304.405,382.59499999999997,99.99847412109379,20.35551538746243,16.57515629956959,22.170805365399154,-64.06328349655656,367.695,412.885,84.0,32.0,52.0,297.4048452967407,336.43832000000003,0.0,0.0,41.406603294489244,0.07122153478093553,0.23422750443051596,0.47763435267404364,-11.497100771502943,54.39928414339376,26.56978830283459,28.639458740950335,-73.43021169716542,-2.539882352941163,-5.392716660322295,-2.113916301743675,-2.7548501924640902,0.6409338907204152,-4.435650104424241,-3.515429324160204,-0.9202207802640365,302.32486694973073,-3.083872225652362,-3.132424364075259,7.555267048937941,41.406603294489244,-6.691779630296708,-8.870643519246233,2.1788638889495253,305.4305,334.4706442661801,276.3903557338199,1,1,1,0.33614360655268544,-0.07251665402599924,1.870977894490771,-0.5424038601364652,1,0,0,1,0,1,1,1.0,0.0,0.0,1.0,1.0
2021-07-03,287.75,290.62,277.35,287.42,1133632645.0,44100157948.0,58531734237.48714,-27267918914.0,0.04899311562282812,-3725780352.3896103,-10.576128918729205,-2.247532674974925,1066808494.0979397,311.42592956229754,54.28809977372498,1576.704283489109,305.1195,334.7845558570274,275.45444414297265,19.444877077359767,0.2016776222282562,0.0,0.0,309.2986666666667,326.61266666666666,291.9846666666666,11.195651236776548,-0.13182010704246827,0.0,1.0,255.85,339.17,297.51,27.30733368401561,0.37890062409985614,22.46673643061267,5.043917759070548,-7.986705871804986,-8.693855989757983,0.7071501179529971,311.2033333333333,304.5346153846154,306.41329448551664,314.40000035732163,0.7725192879329352,0.9627600948532118,-0.19024080692027656,-0.3797202172302834,24.91633991237029,3.690499999999986,-38.11116233280699,-76.61648514327555,38.50532281046856,308.26,297.51,302.885,358.055,69.55036650719839,20.237854209185457,15.492723183801397,22.623629037365667,-116.04503898209666,355.425,412.885,80.0,28.000000000000004,52.0,297.4048452967407,333.25782080000005,0.0,0.0,37.7391821951678,0.0,0.16040453718646833,0.2985450548475122,-13.506923157029965,52.994567605911406,16.28922678744742,26.0158786643962,-83.71077321255258,-10.101411764705858,-7.107074755179214,-2.5403008469236457,-2.7119403233560018,0.1716394764323561,-6.311079992525113,-4.074559457833186,-2.236520534691927,301.26037747396236,-3.6279506437768227,-3.6953970851125284,3.6532150456201062,37.7391821951678,-7.986705871804986,-8.693855989757983,0.7071501179529971,305.1195,334.7845558570274,275.45444414297265,1,1,1,0.012875366067287668,0.1473326603846272,1.7993750323804,-1.0036937255962533,1,0,0,0,0,1,0,0.0,0.0,1.0,1.0,0.0
2021-07-02,303.53,303.53,281.58,288.22,1357794786.0,44222184819.0,57995420761.65024,-25910124128.0,-0.010047907171775691,-3038349469.362521,13.854192249048682,-1.2799016033796753,1070587757.2974386,309.87118368767653,52.11234927408311,1576.704283489109,304.904,334.9913610674076,274.8166389325924,19.735628963482004,0.2227407222151984,0.0,0.0,306.3623333333333,324.4603333333333,288.26433333333335,11.814768351635909,-0.0012248130548493522,0.0,1.0,255.85,339.17,297.51,27.326633956917597,0.3885021603456556,22.415062787551403,5.97708662231051,-8.846414968464671,-8.724367785499322,-0.12204718296534978,309.4875,303.55846153846153,303.61432610312943,312.4607410715941,0.7873499816133454,0.9225420385785446,-0.1351920569651992,-0.3726284793331613,24.931234903949562,11.425999999999988,-38.14852055569482,-65.67038288010505,27.52186232441023,308.26,297.51,302.885,358.055,34.775183253599195,19.26071257923939,18.473832752951623,21.06686056760447,-85.6328682359889,351.16,408.62,76.0,24.0,52.0,297.4048452967407,328.785195136,0.0,0.0,38.175197088293594,0.028422296954893338,0.03321461057860984,0.14261555073186474,-14.9768591212666,52.81749783870794,17.58330637334197,20.147440487874654,-82.41669362665803,-12.90505882352943,-6.667530196560984,-2.831208470582771,-2.7357939528013557,-0.09541451778141541,-6.574950043723811,-4.5746375750113115,-2.000312468712499,299.95861847666083,0.278338320228233,0.2779516764114476,3.9417216632406493,38.175197088293594,-8.846414968464671,-8.724367785499322,-0.12204718296534978,304.904,334.9913610674076,274.8166389325924,1,1,1,0.05251279676289184,0.5443883476436435,1.5599566940091414,-0.45735638998508565,0,1,0,0,1,1,0,0.0,1.0,1.0,0.0,1.0
2021-07-01,300.96,304.8,281.78,303.3,1903538448.0,46535565043.0,59650887300.7015,-24006585680.0,0.0643009190817939,1496466139.9521203,0.8888551748338704,-0.15614764640821255,1170183065.727943,309.10206275201637,60.25237487613529,1576.704283489109,306.83000000000004,330.6824397075132,282.9775602924869,15.547658121769809,0.4260033765248732,0.0,0.0,304.42600000000004,323.821,285.031,12.742012837274089,0.47097189997422007,0.0,0.0,277.35,339.17,308.26,20.147964670990444,0.41976706567453886,22.475556508796267,6.275936098916362,-8.216199417773907,-8.622734111954239,0.4065346941803316,308.4016666666667,303.51307692307694,303.5659682411095,311.7821676588834,0.8306616930470143,0.8887992741203755,-0.0581375810733612,-0.3627306109916316,25.04590742927628,15.199999999999932,-32.66934134348285,-56.34189412650319,23.672552783020343,308.26,297.51,302.885,356.725,42.46489640001316,18.271718899861746,17.539474948260363,19.547670072941447,-69.88155073635437,350.495,408.62,72.0,20.0,52.0,297.4048452967407,324.67037952512004,0.0,0.0,45.87035784461401,0.5300431075740383,0.1861551348429774,0.12659142753601857,-13.870340668958239,55.978695824863614,41.97670656745389,25.283079909414422,-58.02329343254612,-13.39485294117651,-4.119116112920043,-2.635237120669178,-2.7156825863749203,0.08044546570574251,-3.824632818300216,-4.424636623669093,0.600003805368877,300.03407094535726,5.232114357088324,5.099833728432035,9.380071405387858,45.87035784461401,-8.216199417773907,-8.622734111954239,0.4065346941803316,306.83000000000004,330.6824397075132,282.9775602924869,1,1,1,0.42595228633444215,0.5278868902040015,1.174682327477853,0.5728775691651955,0,1,1,0,1,0,1,1.0,1.0,0.0,1.0,0.0
2021-06-30,289.92,315.44,289.22,300.21,1946428384.0,46062327532.0,59336133054.01347,-25953014064.0,0.10061737838022271,423476161.87895155,12.177627594645694,-0.02581395738052691,1150352984.2687933,308.33616935409646,61.457278020532385,1576.704283489109,307.8395,328.5728590862781,287.1061409137219,13.470239580221568,0.31600907097949643,0.0,0.0,303.33,323.586,283.07399999999996,13.3557511621007,0.42298578199052134,0.0,0.0,277.35,339.17,308.26,20.081893324280994,0.369783241669362,22.850000857916637,6.637512858308918,-7.875304619736653,-8.473248213510722,0.5979435937740689,306.5833333333333,303.4273076923077,303.04966543478497,310.9249700545216,0.8142002701138338,0.8757154800951831,-0.061515209981349295,-0.35255467119547423,25.242948344676815,8.3005,-28.64961910955514,-47.987655862624464,19.338036753069325,308.26,297.51,302.885,346.235,58.8484053598268,17.24427397532852,19.41188397211059,17.959091070713335,-42.69643048896769,342.455,405.825,68.0,16.0,52.0,297.4048452967407,320.8847491631104,0.0,0.0,44.64415756765119,0.4501113691231803,0.3361922578840375,0.1851873344352083,-13.345633043564014,53.008583072715325,36.9783241669362,32.17944570257735,-63.021675833063796,-12.799441176470566,-6.775766232959661,-2.5328633523244193,-2.6791187395648204,0.1462553872404011,-1.4673158034659202,-3.8331724596284587,2.3658566561625385,300.0391530308965,-1.0187932739861627,-1.0240184924061424,8.265714594828498,44.64415756765119,-7.875304619736653,-8.473248213510722,0.5979435937740689,307.8395,328.5728590862781,287.1061409137219,0,1,0,0.48229435549542843,0.5059983590297683,1.2815873095751906,0.1783339720510438,1,1,1,0,0,0,1,1.0,0.0,1.0,0.0,0.0
2021-06-29,290.82,298.72,283.95,289.53,1722578691.0,44424058538.0,58915110097.03919,-27675592755.0,0.10369692810657713,-2265183349.8009,-9.427502548851656,-1.790892676001514,1089072079.5025296,306.1032158363385,53.91442744383978,1520.612874982851,307.192,329.3165986178405,285.0674013821595,14.404410673351187,0.10085151588336556,0.0,0.0,300.95433333333335,320.39933333333335,281.50933333333336,12.922226295683837,0.20623982171937816,0.0,0.0,277.35,339.17,308.26,20.12422198494752,0.19702361695244178,22.191000772124973,7.325764923080062,-8.370440551533875,-8.452686681115352,0.08224612958147759,304.36583333333334,302.94500000000005,300.9697169063565,309.34015745789037,0.7751267521622431,0.9764390098419328,-0.20131225767968963,-0.34851326194145593,25.32088692604103,9.288000000000011,-29.28745479776749,-41.77868879887967,12.49123400111218,299.435,297.51,298.47249999999997,346.235,73.30948603303708,16.06844349104681,18.412572606004023,18.703057040481564,-111.92151468660538,342.455,405.825,64.0,12.0,52.0,297.4048452967407,317.4019692300616,0.0,0.0,40.604023230529315,0.18674903981345695,0.38896783883689207,0.3037717438546357,-14.144664244503701,54.437468485081844,19.70236169524418,32.88579747654475,-80.29763830475582,-11.752764705882441,-8.41715695577909,-2.705901690980202,-2.6844753298478965,-0.021426361132305338,-0.7483647186940363,-3.2162109114415744,2.467846192747538,299.6455057546601,-3.5575097431797764,-3.6223311183319673,4.414151249594278,40.604023230529315,-8.370440551533875,-8.452686681115352,0.08224612958147759,307.192,329.3165986178405,285.0674013821595,1,0,0,0.5237089941145726,0.8244027697637554,1.4812812736246568,0.09949477321337222,1,0,1,0,0,0,0,0.0,1.0,0.0,0.0,1.0
2021-06-28,279.87,291.15,270.29,290.57,1521388056.0,44582539628.0,60351895557.40353,-26154204699.0,0.15137878050245204,-1715550931.5093386,-14.554399788189196,-2.6598065831180357,1094536948.6982605,303.8271327170548,47.87824814642296,1526.0749597063068,306.6955,329.82153336070735,283.5694666392926,15.080777749075136,0.15135611999509047,0.0,0.0,296.514,315.98100000000005,277.047,13.130577308322719,0.3473313813119628,0.0,0.0,270.29,339.17,304.73,22.458757953735873,0.2944250871080136,22.05790069491247,7.922001967413232,-8.580014964747818,-8.478152337841847,-0.10186262690597125,302.20666666666665,302.61,299.3697604592247,307.94977542397254,0.7244262932711012,0.9770841436535724,-0.25265785038247124,-0.34752999089881786,25.45041246191829,3.7345000000000255,-34.39794235387087,-38.06152666503227,3.663584311161401,292.865,297.51,295.1875,346.235,83.67468946629381,15.766753750560511,17.189966351842685,21.809352669866886,-140.93843795210645,334.5125,400.23,60.0,8.0,52.0,297.4048452967407,315.44,0.0,0.0,41.16240707035148,0.22314814351485351,0.28666951748383046,0.33727653806825336,-14.625171959657024,57.441379892273936,29.442508710801356,28.70773152432724,-70.55749128919864,-11.019294117647064,-8.186931243680492,-2.786173476806472,-2.704814959239612,-0.08135851756685986,-1.1719983824959366,-2.807368405652447,1.6353700231565105,298.61144770232625,0.35920284599177954,0.35855925331063077,4.789209852500975,41.16240707035148,-8.580014964747818,-8.478152337841847,-0.10186262690597125,306.6955,329.82153336070735,283.5694666392926,1,1,1,0.5596584083612348,1.0160124765972625,2.027963172000225,0.38736891860617906,0,1,0,1,1,1,1,1.0,0.0,0.0,1.0,1.0
2021-06-27,281.13,289.95,264.6,279.44,1921847994.0,42874988514.0,60680163873.53844,-28076052693.0,0.20775011086066417,-4526210537.468003,-4.544102877680539,-2.7543665672758695,1020922438.689588,301.0480888687562,46.76279960145307,1526.0749597063068,305.518,331.50056538528383,279.5354346147161,17.008860613963083,-0.0018365125479519538,0.0,1.0,292.82533333333333,312.8953333333333,272.75533333333334,13.707830378974492,0.16653379837236323,0.0,0.0,264.6,339.17,301.885,24.40772720428911,0.19900764382459402,22.44911062542122,8.82679064848394,-9.534296741884134,-8.689381218650304,-0.8449155232338299,299.62416666666667,302.06384615384616,296.3036434654978,305.83794020738196,0.7263336941394776,0.9653316839338181,-0.2389979897943405,-0.3549111206910166,25.396414265088783,22.00200000000001,-43.43623187834197,-36.67460680808082,-6.761625070261154,290.02,297.51,293.765,346.235,41.83734473314691,15.786544958379523,15.78472331118625,21.817571875168348,-152.4363959387663,331.91499999999996,400.23,56.00000000000001,4.0,52.00000000000001,297.4048452967407,310.925,0.0,0.0,37.13851055770501,0.0,0.1366323944427704,0.270756583587831,-16.27456867862954,57.2221302842187,19.900764382459403,23.01521159616831,-80.0992356175406,-12.932499999999948,-9.982926907837518,-3.1174342645059463,-2.787338820292879,-0.33009544421306725,0.4750874557599937,-2.1508772333699593,2.625964689129953,296.1964894972539,-3.8304023126957354,-3.905691062168426,0.7753615348552012,37.13851055770501,-9.534296741884134,-8.689381218650304,-0.8449155232338299,305.518,331.50056538528383,279.5354346147161,0,1,0,0.49547452233394285,0.2585899095137603,0.8718224771018197,0.15299429944682655,1,0,0,0,0,1,1,0.0,0.0,1.0,1.0,0.0
2021-06-26,308.58,313.98,275.84,281.62,2317971593.0,43209910988.0,59064755248.94641,-25758081100.0,0.14166396876615017,-3157726450.2954297,29.01670158647196,-0.192891465565666,1039005669.697103,299.3734056344776,54.52044055997358,1526.0749597063068,303.83700000000005,331.3889524535115,276.2850475464886,18.13600875042304,0.09681623221644794,0.0,0.0,291.754,314.22200000000004,269.286,15.402016767550755,0.27447925939113393,0.0,0.0,264.6,339.17,301.885,24.54276470607595,0.22824192034330137,24.0181995628791,9.577521067298662,-9.999397316656086,-8.951384438251461,-1.0480128784046254,295.7991666666667,301.6442307692308,294.0446213938828,304.04401871053886,0.8017040828195885,0.8931604047923697,-0.0914563219727812,-0.36568599503893945,25.423379383571277,17.09299999999996,-50.85097580084958,-37.29188497136537,-13.559090829484212,290.02,297.51,293.765,337.385,20.918672366573453,14.988864911962322,21.190893862217074,19.319699698131267,-71.72487316409195,317.255,389.995,52.0,0.0,52.0,264.6,310.925,1.0,0.0,38.40853645352906,0.07966907990883164,0.10093907447456195,0.1747469954670543,-17.25794726914664,50.311615342021845,22.82419203433014,24.055821709196962,-77.17580796566986,-12.033794117647005,-14.014411333659007,-3.2887992202786536,-2.8876309002900338,-0.4011683199886198,3.5612924591617925,-1.0084432948636088,4.569735754025402,295.3288883886235,0.7801316919553436,0.7771043990588922,1.56154206787118,38.40853645352906,-9.999397316656086,-8.951384438251461,-1.0480128784046254,303.83700000000005,331.3889524535115,276.2850475464886,0,1,1,0.6069201478512598,0.3380350705891505,0.8412427763559631,-0.2738713535100048,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,0.0
