Date,Volume,Market Cap,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,rsi,macd,macd_signal,macd_diff,bb_bbm,bb_bbh,bb_bbl,Gold_Price,Oil_Price,Nasdaq_Open,S&P500_Open,BTC_Open,BTC_Volume,BTC_Market_Cap,Tweets_Count,Tweets_Vader_Sentiment,News_Vader_Sentiment,Price_Direction
2021-06-22,35547251725,218244605870,347136060428.3827,-108372166613,0.17890533333797062,-769864044126.6652,-68.41919985306544,-17.7787644840455,14461519364.198473,2050.532401571138,35.156111135378154,3544.396574560091,2107.858,2410.2936026395764,1805.4223973604237,28.6960129799613,0.1149461274280511,0.0,0.0,1997.2989999999998,2186.985,1807.613,18.994251736970785,0.177495967019179,0.0,0.0,1707.6,2403.77,2055.685,33.0273671186579,0.24038668715974565,214.09729986981102,12.81277163327403,-91.38621082624763,-78.75164134148957,-12.63456948475806,2039.9366666666667,2069.949230769231,2006.5636169793058,2097.9498278055535,0.6672601168334293,0.9468944984848785,-0.27963438165144916,-0.45158931558351667,25.662545425972397,118.25199999999995,-46.96613786598083,-29.710924955175194,-17.25521291080564,1995.2949999999998,2055.685,2025.4899999999998,2488.4049999999997,3.182750406771649,19.65692336776841,14.091804951553533,23.554253767752105,-127.84950162480435,2285.5325000000003,2872.2599999999998,40.0,100.0,-60.0,2152.2259154726116,2086.0218065337144,0.0,0.0,39.79388995032935,0.2542754181159004,0.38593415446339163,0.2790630261372337,-15.318552765114488,54.060321913897454,24.73067431172326,34.89218257122394,-75.26932568827674,-157.388323529412,-19.24306117878124,-4.355976945446652,-3.665964623225252,-0.6900123222213996,8.97129141755935,5.472560649790139,3.498730767769211,2055.7762295061175,-5.769095459708307,-5.942198453404224,56.6675301018575,39.79388995032935,-91.38621082624763,-78.75164134148957,-12.63456948475806,2107.858,2410.2936026395764,1805.4223973604237,1777.4,73.06,14138.290039,4224.61,32470.84,96666188116.1272,632330156621.059,69492,0.147519815774323,-0.017242647,0
2021-06-21,33745173825,219790202020,317048685545.53735,-74626992788,0.10151523793872115,-594803488303.213,247.53742737610577,1.57480852045501,14704491094.984627,2036.1460647597835,43.41558640086279,3569.9169104392136,2095.2974999999997,2411.9391424839973,1778.655857516002,30.224027135430433,0.17337287291507586,0.0,0.0,1982.166,2191.7470000000003,1772.5849999999998,21.146664810111794,0.2764205724755586,0.0,0.0,1707.6,2403.77,2055.685,33.22535344026327,0.25977850237729305,231.91456988282988,13.672628154403638,-94.03903075199719,-81.8091192235911,-12.229911528406092,2011.7983333333334,2069.55,1988.392291290182,2082.431322042179,0.7516392609543286,0.861994092808811,-0.11035483185448236,-0.4718113444051341,26.106196279530053,54.74250000000029,-56.14578044847989,-31.24004983279123,-24.90573061568866,1983.53,2055.685,2019.6075,2488.4049999999997,1.5913752033858246,18.308290459803317,20.89660684959936,20.574763034887596,-45.28760020186739,2227.74,2872.2599999999998,36.0,96.0,-60.0,1707.6,2086.0218065337144,1.0,0.0,40.505545939961,0.2915754084280027,0.33304671508250794,0.340052183767997,-15.846546974373737,46.275437671178956,26.725679410069624,30.700475887196006,-73.27432058993038,-99.09997058823546,-15.168163298309612,-4.515828673753134,-3.835937433330829,-0.6798912404223052,10.922853313252022,6.562619182482516,4.360234130769506,2048.3436015854977,0.7200192005120121,0.7174394380547788,57.79556639955883,40.505545939961,-94.03903075199719,-81.8091192235911,-12.229911528406092,2095.2974999999997,2411.9391424839973,1778.655857516002,1782.9,73.66,14047.419922,4173.4,31694.01,97091051263.108,599557521030.083,62708,0.171659222340951,0.020397468,0
2021-06-20,22535930423,261416943134,333782178732.485,-52091062365,0.151307406083596,642430561125.2362,99.37175647802191,5.356803871571559,18975631372.829384,2032.0782676356746,43.89560540183741,4246.508274476016,2102.0454999999997,2425.4522182650408,1778.6387817349585,30.770667739118036,0.7231161133173037,0.0,0.0,1979.6126666666667,2192.5126666666665,1766.7126666666668,21.509258208423923,1.1264615625489283,1.0,0.0,1707.6,2403.77,2055.685,33.11869319669818,0.7738914345633972,247.41611289454687,13.676597489529955,-66.49455598439931,-78.74620657575275,12.251650591353439,2019.825,2083.626153846154,2028.0796310916924,2094.5741870760917,0.7637056479390298,0.8363112107128012,-0.07260556277377139,-0.45932171343033046,26.398157766056812,11.564500000000407,-54.67303070725313,-34.50831614441079,-20.16471456284234,1991.49,2055.685,2023.5875,2468.27,25.7996084364772,17.14922884541068,18.908692261827593,18.13760040577441,47.190482385793146,2217.6724999999997,2872.2599999999998,32.0,92.0,-60.0,1707.6,2086.0218065337144,0.0,0.0,55.51766150622252,1.0,0.515283608847968,0.41142149279795576,-10.970862669412982,51.78477901308578,93.63388310537206,48.36341227572166,-6.3661168946279325,-48.081529411764905,4.479916652713445,-3.1746097318816857,-3.7036718930410006,0.5290621611593149,8.844647020048175,7.019024749995648,1.825622270052527,2049.5988148724364,18.9525801583309,17.3554741642322,87.70189760772749,55.51766150622252,-66.49455598439931,-78.74620657575275,12.251650591353439,2102.0454999999997,2425.4522182650408,1778.6387817349585,1769.0,71.64,14096.929688,4204.78,35677.3293681428,78609740781.7793,621632197016.745,42832,0.234243765178404,0.05475,1
2021-06-19,18765854896,253490067194,318312727088.5532,-70856917261,0.10034076244458892,368733207644.1222,35.589062086500185,13.305590554126212,18408736078.55662,2033.4518385305225,49.37159936847717,4118.226052790292,2103.636,2428.2160648468166,1779.0559351531833,30.85895704835025,0.6153243962091935,0.0,0.0,1984.4973333333332,2191.7503333333334,1777.2443333333333,20.887203678110264,0.9680334341762643,0.0,0.0,1707.6,2403.77,2055.685,33.09365308446899,0.6764152434031918,233.62750160509216,13.676214271248062,-49.569687650988726,-72.91090279079995,23.341215139811226,2025.2325,2093.9076923076927,2051.221226308355,2100.790913959344,0.839612406112793,0.8120761439070826,0.02753626220571037,-0.4303089223813123,26.50291792728042,170.91400000000021,-55.559817393971535,-39.2615269856226,-16.298290408348933,1993.0049999999999,2055.685,2024.3449999999998,2446.6499999999996,50.405685470415044,16.0917664180385,18.34609832812259,17.505467006758114,52.92567985154238,2189.81,2872.2599999999998,28.000000000000004,88.0,-60.0,1730.3111999999999,2086.0218065337144,0.0,0.0,52.797447643570415,0.8677913425874308,0.7197889170051447,0.5227064136452068,-8.071347958567564,50.49057863599999,81.840143207216,67.39990190755258,-18.15985679278399,0.002676470588085067,3.0701028098845042,-2.359572641028094,-3.4348520426384193,1.075279401610325,5.905507792830615,6.796321358562642,-0.8908135657320262,2050.3126857470206,-3.02088712405848,-3.0674561847655823,82.0316351512822,52.797447643570415,-49.569687650988726,-72.91090279079995,23.341215139811226,2103.636,2428.2160648468166,1779.0559351531833,1769.0,71.64,14096.929688,4204.78,35548.68,55193357752.8888,657157712382.262,42003,0.247113847546019,0.079042857,0
2021-06-18,22752818388,259654503060,312270447900.3006,-48104098873,0.12344762844939154,489075966951.1391,39.0107842845582,18.762884844139847,18964683988.95058,2040.7758149416152,57.62627934189097,4118.226052790292,2109.221,2438.5465403335184,1779.8954596664817,31.227219938879646,0.6859998466501129,0.0,0.0,2003.6023333333335,2216.2253333333333,1790.9793333333334,21.2240719091463,1.0364604644527327,1.0,0.0,1707.6,2403.77,2055.685,33.00602449909233,0.752876452590603,233.25375144458295,13.537385149894915,-31.498298641610745,-64.62838196096212,33.13008331935137,2021.6641666666667,2103.0384615384614,2078.9918068763004,2110.490105517911,0.8837534889377314,0.7808012766323481,0.10295221230538332,-0.3855814752904556,26.61531327131691,51.54899999999998,-48.70682744354799,-43.22714747931669,-5.479679964231302,2042.3999999999999,2055.685,2049.0425,2446.1,69.57624369075359,15.711657608753649,20.144446455961987,16.227138356665517,70.8790362403237,2168.205,2872.2599999999998,24.0,84.0,-60.0,1763.1971279999998,2086.0218065337144,0.0,0.0,54.673526589044954,0.9589730992818674,0.9422548139564331,0.7257757799365151,-5.1505636817495155,51.931709801270976,78.2750896057348,84.58303863944097,-21.724910394265205,57.60705882352977,-1.8825701787166762,-1.4924636964304132,-3.046374373396818,1.5539106769664048,4.796772423787245,6.396411571607564,-1.5996391478203185,2054.487841083255,2.443424374569658,2.4140502884582027,86.47944049399634,54.673526589044954,-31.498298641610745,-64.62838196096212,33.13008331935137,2109.221,2438.5465403335184,1779.8954596664817,1769.0,71.64,14096.929688,4204.78,35727.16,62826737678.2222,669780574179.879,49474,0.219030474419356,0.040386792,0
2021-06-17,21871633186,275942664677,308423890655.8274,-26232465687,0.14704339564380525,857484255529.5791,81.1353530350853,20.32803621785998,20339372677.546524,2052.6323580691046,56.98883508164667,4377.0672067044725,2112.063,2449.3334995755836,1774.7925004244164,31.937541595642134,0.8853538929836748,0.0,0.0,2049.3149999999996,2259.555,1839.075,20.51807555207471,1.2674205669710812,1.0,0.0,1707.6,2457.18,2082.39,35.49041860967215,0.8863630299634464,232.4733763001246,13.318122193878539,-5.79121837908815,-52.860949244587324,47.069730865499174,2039.2666666666667,2119.650769230769,2124.0699904337926,2129.8612088128807,0.892243278977523,0.770603790215954,0.12163948876156894,-0.31848738408570343,26.61418139096968,-32.40300000000025,-32.23194373801393,-44.34995761166361,12.11801387364968,2082.39,2082.39,2082.39,2438.915,84.78812184537679,15.804597497328917,21.24217884877904,15.065260910501149,129.9534841372325,2163.755,2779.46,100.0,80.0,20.0,1812.3173577599998,2086.0218065337144,0.0,0.0,59.267796878303784,1.0,0.9422548139564331,0.8680995149726702,-1.123729799139587,51.69578485254227,88.63630299634465,82.91717860309849,-11.363697003655359,149.9970000000003,9.775681817130005,-0.271905904249789,-2.4914806795674127,2.2195747753176236,3.5794830701867406,5.833025871323399,-2.2535428011366587,2079.68977428928,6.285258521416126,6.0956411675537225,98.20015541833436,59.267796878303784,-5.79121837908815,-52.860949244587324,47.069730865499174,2112.063,2449.3334995755836,1774.7925004244164,1774.8,71.04,13999.129883,4220.37,38026.05,61575865500.4444,693100773044.257,60094,0.247576120023964,0.008826984,1
2021-06-16,24101926180,275405856979,287525445976.2847,-50334391867,0.07239706982659544,720043310508.0388,57.96022233107683,23.98241712210282,20295273875.00807,2066.582869502938,57.063329843974735,4377.0672067044725,2114.212,2457.370395823217,1771.0536041767828,32.462061120002836,0.8692871908204267,0.0,0.0,2111.9036666666666,2329.1096666666667,1894.6976666666665,20.569688232307325,1.0887414098444175,1.0,0.0,1707.6,2554.63,2131.115,40.06362654265514,0.7792640166227877,229.25403867011218,13.305736162879507,14.069442434900793,-39.4748709086897,53.544313343590495,2063.266666666667,2132.3792307692306,2161.5453765209013,2147.4759340860005,0.9019859008368627,0.7450982691152114,0.15688763172165132,-0.23876424850406164,26.667052947459908,-135.3219999999999,-9.12748337552736,-42.013903931703496,32.886420556176134,2131.115,2131.115,2131.115,2326.25,92.3940609226884,16.389300220571833,22.99969536331754,14.099449014720703,142.18286963580584,2139.1775,2779.46,100.0,76.0,24.0,1876.8036219839998,2086.0218065337144,0.0,0.0,59.068303390060734,0.9917989273692909,0.9835906755503864,0.9560334344877508,1.9508234160841804,45.49813190467681,77.92640166227876,81.61259808811941,-22.07359833772124,208.3780882352944,13.848417529788524,0.6551618209816619,-1.8621521794575977,2.5173140004392596,3.324591656433741,5.331339028345468,-2.006747371911727,2127.579184545426,-0.1829679595278355,-0.18313555035502915,97.83751263818444,59.068303390060734,14.069442434900793,-39.4748709086897,53.544313343590495,2114.212,2457.370395823217,1771.0536041767828,1861.4,72.15,14085.549805,4248.87,38340.4913120151,69040871645.2125,723367484384.614,50377,0.221417733354508,-0.005813115,0
2021-06-15,29005279219,303650794388,303304430077.5299,-21329112648,0.12557253843618943,1625237741635.2227,52.48912063576021,29.052093379330852,23275602270.300606,2103.667719359523,65.69836978946373,4377.0672067044725,2134.83,2539.776201661361,1729.8837983386388,37.937091165232,1.0878682131684128,1.0,0.0,2183.2349999999997,2390.513,1975.9569999999999,18.988152901542897,1.5317182720790439,1.0,0.0,1707.6,2639.23,2173.415,43.63954038494869,0.9696338675225143,233.485634803101,13.171619761191229,48.87640526711539,-21.804615673528684,70.68102094064407,2115.9375,2150.5053846153846,2230.6830109023012,2181.806605635186,0.9213041744026216,0.6814345688861084,0.23986960551651315,-0.13112617887286018,26.667916291522396,-305.5899999999999,21.815100218425968,-35.4864480238667,57.30154824229267,2173.415,2173.415,2173.415,2274.015,96.1970304613442,17.32792004584798,23.697559464704298,12.892517785167518,187.37284426564386,2135.76,2594.52,100.0,72.0,28.0,1958.14278734592,2086.0218065337144,0.0,0.0,65.98080617233677,1.0,0.9972663091230972,0.9743705995433055,7.149036902105554,49.44420806661056,96.96338675225144,87.84203047029162,-3.0366132477485657,270.24752941176484,31.939622717786232,2.2401804605814766,-1.041685651449783,3.2818661120312598,4.6897219078957315,5.203015604255521,-0.5132936963597894,2236.3960235976865,10.275123962055366,9.780818411976178,118.16556230520483,65.98080617233677,48.87640526711539,-21.804615673528684,70.68102094064407,2134.83,2539.776201661361,1729.8837983386388,1856.4,72.12,14166.639648,4255.28,40160.01,64077215237.3519,738603361115.721,54003,0.199710646690618,0.009453731,1
2021-06-14,26964576331,295112636978,303296559506.5051,-48293688979,0.11028759622048005,1111666306975.969,-19.96297339859,32.92980452448316,22521175779.849064,2140.5176908027634,64.29775116599214,4254.603741649832,2145.6385,2580.4028382925558,1710.8741617074443,40.52540428339217,0.9511081814351241,0.0,0.0,2240.0843333333332,2446.575333333333,2033.5933333333335,18.436002335031127,1.2211105245910638,1.0,0.0,1707.6,2639.23,2173.415,43.41970933127832,0.8912229103828772,224.2920713227909,12.888586917785144,69.7624712437264,-3.4911982900776675,73.25366953380406,2174.991666666667,2166.9088461538463,2277.9456246096393,2208.183153365913,0.9443224532764105,0.6607615165008849,0.28356093677552563,-0.0157457028794982,26.611310994856918,-332.4185,43.59410161373489,-26.444646571179312,70.0387481849142,2173.415,2173.415,2173.415,2236.02,98.09851523067209,17.82271213400225,22.611096869888332,13.783567620352688,151.7320849542615,2132.55,2547.715,96.0,68.0,28.0,2053.494997117491,2086.0218065337144,0.0,0.0,62.56416237531705,0.8899216893136045,0.9605735388942988,0.9804768411892607,10.213754381146332,55.435256711042605,89.12229103828773,88.00402648427264,-10.877708961712282,315.38773529411765,38.74013251404954,3.1592701510012025,-0.20149449095958583,3.360764641960788,5.014554103331286,5.165323304070674,-0.15076920073938815,2278.53479655833,-2.797842922472371,-2.8377282612305876,112.06163256097663,62.56416237531705,69.7624712437264,-3.4911982900776675,73.25366953380406,2145.6385,2580.4028382925558,1710.8741617074443,1865.9,70.88,14083.469727,4248.31,40527.71,72036187548.4444,753254894034.294,65738,0.207533745626045,0.052296053,1
2021-06-13,27092945370,291673894435,321391225913.2486,-75386634349,0.11600997759269482,838679421920.1165,-93.48758617454074,35.71247732778965,22206252009.151752,2176.822209427531,61.939865291567585,4254.603741649832,2159.7525,2621.5379561968834,1697.9670438031167,42.762812516423374,0.87748861004769,0.0,0.0,2290.3363333333336,2498.7043333333336,2081.9683333333332,18.195406235095906,1.0232417325756984,1.0,0.0,1707.6,2639.23,2173.415,43.13596118073715,0.8595579790260081,225.3358641905118,12.305017919419083,82.97790787789518,13.802622943516901,69.17528493437828,2232.9225,2180.8203846153847,2313.3986054389256,2230.4206975610305,0.9718423927928775,0.657075625896399,0.31476676689647853,0.09700782935261022,26.47921499286227,-171.29250000000002,65.98090403436015,-13.894975248919202,79.87587928327935,2253.21,2173.415,2213.3125,2201.515,99.04925761533605,17.122965353707247,20.899904382963637,17.79421484836276,107.90529138575195,2115.2974999999997,2547.715,92.0,64.0,28.0,2135.4978975210424,2086.0218065337144,0.0,0.0,61.186247513351816,0.845527673054983,0.9118164541228628,0.9565521007134196,12.221443085252117,52.961308051893475,85.9557979026008,90.68049189771334,-14.044202097399197,332.9550882352937,38.33897706841971,3.7202805716711507,0.5828605215665614,3.1374200501045895,5.240705202465921,5.180399683749724,0.060305518716196715,2306.5341521066684,-1.1623829243978312,-1.1691914065608877,109.59666435488855,61.186247513351816,82.97790787789518,13.802622943516901,69.17528493437828,2159.7525,2621.5379561968834,1697.9670438031167,1879.6,70.91,14030.849609,4242.9,39106.54,76608277489.7777,742966801820.652,51468,0.204479134118378,0.070477966,1
2021-06-12,25724364410,275838937027,325923148160.3842,-101110998759,0.06867837944098872,219411166365.3719,-51.856906889463325,37.014616931905486,20812450261.0332,2211.7054334622276,60.10048833426602,4024.0801011762105,2170.8745000000004,2641.8126523501405,1699.9363476498602,43.38695326239634,0.7140466842555867,0.0,0.0,2340.661666666667,2538.6206666666667,2142.7026666666666,16.914789763863073,0.5803659680371526,0.0,0.0,1707.6,2639.23,2173.415,42.91496353197755,0.7136738834086493,227.06527777146056,11.177123207375924,81.54444190320783,27.350986735455088,54.19345516775274,2264.9241666666667,2190.5299999999997,2322.4880507560138,2240.943608852806,1.0049573373031493,0.6666005688359579,0.3383567684671914,0.19019897953472878,26.41763998748849,-181.13450000000034,91.28365570770727,2.4860732128793694,88.79758249482789,2344.5950000000003,2173.415,2259.005,2201.515,99.52462880766802,16.161712118928687,19.27601972390411,17.912889965521032,66.68568583106827,2148.77,2547.715,88.0,60.0,28.0,2206.0203918680963,2086.0218065337144,0.0,0.0,55.15889756570022,0.6513369585497234,0.795595440306104,0.8893284777744217,12.032626319094616,53.98369326260048,71.36738834086495,82.14849242725117,-28.632611659135062,314.07520588235275,19.312432736891864,3.638843993265517,1.1940572159063525,2.4447867773591643,4.921206660960137,5.128561079191807,-0.20735441823167022,2313.81524677476,-5.4182164655416365,-5.57052915335996,98.24026337558595,55.15889756570022,81.54444190320783,27.350986735455088,54.19345516775274,2170.8745000000004,2641.8126523501405,1699.9363476498602,1879.6,70.91,14030.849609,4242.9,35506.77,57312107534.2222,681338537450.495,45825,0.206088826815642,0.028396226,1
2021-06-11,24832564195,273631367135,309017437849.86865,-125943562954,0.07399892655941559,121692817443.39722,37.08786667248141,31.17252990028061,20616614141.829475,2245.284568031533,60.92089983809533,3992.345149272293,2182.8825,2659.5797658563965,1706.1852341436038,43.67594369888405,0.6792411161547118,0.0,0.0,2379.36,2554.946,2203.7740000000003,14.759094882657504,0.42712972560454654,0.0,0.0,1707.6,2639.23,2173.415,42.678889037774596,0.693590803215869,221.21274999431452,9.863179714706108,77.99953902385778,37.480697193135626,40.51884183072215,2295.2599999999998,2192.015,2327.3006583320116,2249.301119308154,1.0009085411897074,0.6970225721342596,0.30388596905544785,0.26391794039895733,26.3410161988881,-307.9325000000001,118.7257313428597,21.752602329558574,96.97312901330113,2393.27,2173.415,2283.3424999999997,2201.515,99.76231440383401,15.56340994871168,19.787463988650064,16.928916863338472,69.67559988550859,2172.6175,2547.715,84.0,56.00000000000001,27.999999999999993,2265.76,2086.0218065337144,0.0,0.0,54.36493771513419,0.5564247291003805,0.684429786901696,0.7972805604435541,11.640925010767333,53.189664975305604,69.3590803215869,75.56075552168423,-30.640919678413105,292.15123529411767,18.295355172032526,3.4677233009980046,1.648790432924683,1.8189328680733217,4.334182629823716,4.969685389318189,-0.6355027594944733,2317.749222096446,-0.7886262476396011,-0.7917523507921409,96.67688862521622,54.36493771513419,77.99953902385778,37.480697193135626,40.51884183072215,2182.8825,2659.5797658563965,1706.1852341436038,1879.6,70.91,14030.849609,4242.9,37328.2,63889684892.4444,668970872519.401,61883,0.219622820570837,0.053485417,0
2021-06-10,28753626390,287286991033,291518481867.3979,-97189936564,-0.00789649895047808,587985201726.1261,74.80316433227478,33.76848921219082,22055046744.599716,2280.8811493445587,62.412297444076,3992.345149272293,2192.731,2684.497252030336,1700.9647479696646,44.854225350062144,0.7834568240998389,0.0,0.0,2411.199333333333,2582.699333333333,2239.699333333333,14.225285950366612,0.6758620019436354,0.0,0.0,1707.6,2639.23,2173.415,42.487199752272396,0.8199821817674399,225.71047499488304,9.185726528811928,83.72647222067644,46.72985219864379,36.99662002203265,2344.9741666666664,2197.6626923076924,2349.488249357856,2265.7617771371797,1.0032927133144272,0.6664303427981535,0.33686237051627366,0.33144169050171535,26.259357162844683,-304.2810000000002,136.5087516022273,43.09355444024733,93.41519716197998,2393.27,2173.415,2283.3424999999997,2173.415,99.881157201917,15.708651866806402,22.09475487848286,15.482382389426114,96.86860885415076,2136.55,2547.715,80.0,52.0,28.0,2265.76,2086.0218065337144,0.0,0.0,58.42120593163327,0.711321479145741,0.6396943889319485,0.7065732053799162,12.535478513202882,50.98942311568391,81.99821817674398,74.24156227973195,-18.001781823256014,265.0282058823527,31.817915144403848,3.69529016975765,2.0580903802912767,1.6371997894663735,5.0487297549368915,4.9854942624419305,0.06323549249496097,2325.0506409781287,5.00261282963077,4.881504795154967,106.51587188849989,58.42120593163327,83.72647222067644,46.72985219864379,36.99662002203265,2192.731,2684.497252030336,1700.9647479696646,1896.4,70.29,13933.879883,4228.56,36646.86,65346487153.7777,692821940181.234,84723,0.257539248949331,0.026580645,0
2021-06-09,36075832186,303147462062,321900003152.6152,-61114104378,0.05035140986967906,1208754465970.3223,-5.337116383270057,34.70864103806678,24051134193.390545,2331.0500479146344,70.27018419678403,3992.345149272293,2215.106,2738.7105407900544,1691.501459209946,47.27579996533387,0.8754398304174025,0.0,0.0,2445.1910000000003,2627.025,2263.357,14.872784988984503,0.948428236743403,0.0,0.0,1707.6,2639.23,2173.415,42.05803243727389,0.9667679228878417,224.42642749539476,8.339689394233506,98.16806977122451,57.01749571315993,41.15057405806458,2404.9591666666665,2213.42,2389.300826379724,2291.1327566084997,1.0141805646691349,0.6679295366078876,0.3462510280612473,0.40341662409087364,26.163562379109646,31.253999999999905,159.81509403021985,66.26265682622153,93.55243720399832,2452.495,2173.415,2312.955,2173.415,99.9405786009585,15.66798883080229,20.580292249932796,15.16819649694262,96.57007560820735,2129.525,2547.715,76.0,48.0,28.0,2318.0458000000003,2086.0218065337144,0.0,0.0,62.5809953906054,0.8701713957875584,0.7126392013445603,0.6789211257260682,14.618741237461899,57.93101148544668,96.67679228878416,82.67803026237169,-3.3232077112158294,245.3790882352946,38.116974238131796,4.284695833886989,2.503411471010419,1.78128436287657,7.7006758048226045,5.528530570918066,2.172145233904539,2357.048772660174,5.533032304007257,5.3853820329351265,117.94246179299282,62.5809953906054,98.16806977122451,57.01749571315993,41.15057405806458,2215.106,2738.7105407900544,1691.501459209946,1895.5,69.96,13980.230469,4232.99,37343.285960745,79255034405.4634,692715176885.737,95613,0.229557303652872,0.000982143,1
2021-06-08,41909736778,292557075207,335418741697.97205,-103023841156,0.05900287104001597,492266486325.1711,-36.740401357239875,36.971412359197174,22591675858.346348,2391.5270408166534,67.35871913480827,3992.345149272293,2236.995,2772.585559644178,1701.404440355822,47.884824029036984,0.7618091328815756,0.0,0.0,2468.4443333333334,2657.8193333333334,2279.0693333333334,15.343671918602444,0.629361496149615,0.0,0.0,1707.6,2639.23,2173.415,41.64649451608073,0.8692721359337935,232.51378474585528,6.63451279422079,101.11828927924716,65.83765442637738,35.28063485286978,2427.5491666666667,2220.9476923076923,2409.014545398228,2307.896256118981,1.0209816012492139,0.6562417902253128,0.3647398110239011,0.46582644145139296,26.222385663310412,-58.49499999999989,177.0459264066246,89.51575350895915,87.53017289766545,2452.495,2173.415,2312.955,2173.415,99.97028930047925,14.925276844828693,18.61007333074984,16.746760740645044,70.81529170464897,2141.415,2547.715,72.0,44.0,28.0,2318.0458000000003,2639.23,0.0,1.0,58.40162326413307,0.7024884990744261,0.7613271246692421,0.7045535716485837,15.057189936937544,55.850790665823816,84.22491062639241,87.6333070306402,-15.775089373607582,241.87588235294106,12.067522569846325,4.381405317121591,2.8790102402326534,1.5023950768889378,11.116796539693938,6.64618376467324,4.470612775020698,2366.15122891315,-3.482384875798894,-3.5444654154414224,110.35286646556983,58.40162326413307,101.11828927924716,65.83765442637738,35.28063485286978,2236.995,2772.585559644178,1701.404440355822,1894.4,70.05,13946.320313,4233.81,33403.62668135,72582508401.7777,652523327949.786,77897,0.136546855301503,0.038601471,0
2021-06-07,30600111277,300985400826,306285430042.6576,-72423729879,-0.03207604143897309,740271288734.596,210.31266673324788,34.312500884707326,23476821126.234024,2448.379321613213,67.85346378509863,4107.828566461982,2267.5634999999997,2810.4770369936573,1724.6499630063422,47.88518927859419,0.7971895873023427,0.0,0.0,2497.71,2698.716,2296.704,16.095223224473607,0.7302170084475097,0.0,0.0,1707.6,2845.19,2276.395,50.16794458016282,0.7759034450021538,242.03740627126976,4.380205734553746,108.08637249175217,74.28739803945234,33.79897445229983,2461.8624999999997,2234.9534615384614,2436.8984614908086,2328.8120889990564,1.0341176151973541,0.6421652558821137,0.3919523593152404,0.5244849643944713,26.321495535575757,-35.83349999999973,195.22395758555234,112.22146917130134,83.002488414251,2555.4750000000004,2276.395,2415.9350000000004,2276.395,99.98514465023962,15.429602669282783,23.57644901748375,15.07795436113064,113.42273712397753,2151.4275,2547.715,100.0,40.0,60.0,2315.55,2639.23,1.0,0.0,60.669424167810476,0.5971146507973101,0.723258181886432,0.732408169300078,16.113677011047983,53.09783367904296,67.94260779900156,82.94810357139272,-32.057392200998436,296.2497058823533,18.9010787238926,4.641266377924405,3.2314614677710036,1.4098049101534018,10.452176506706142,7.40738231307982,3.0447941936263216,2375.746156998723,2.8926210753781767,2.851574461474371,116.437577813615,60.669424167810476,108.08637249175217,74.28739803945234,33.79897445229983,2267.5634999999997,2810.4770369936573,1724.6499630063422,1898.8,69.23,13802.820313,4229.34,33566.18,67316790680.1678,615422095652.63,71284,0.188132244124868,-0.016356098,0
